,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,soil_class
2379,0.0,0.31,1.13,2.39,4.49,5.57,7.59,11.21,11.35,12.700000000000001,18.93,12.92,7.0600000000000005,3.19,0.97,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42935073398976e-05,ks4
2380,0.0,0.57,2.15,4.66,9.04,10.9,12.040000000000001,14.030000000000001,10.17,7.5200000000000005,7.73,4.77,3.22,2.69,2.62,2.37,2.22,1.49,1.16,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737288204457601e-05,ks2
2381,0.0,0.38,1.44,3.21,6.49,8.83,11.370000000000001,14.3,11.75,9.19,9.27,5.65,3.7800000000000002,3.12,2.96,2.59,2.3,1.47,1.15,0.56,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000396447341394528,ks3
2382,0.0,0.31,1.17,2.58,5.3,7.21,7.930000000000001,6.82,3.42,2.28,2.36,1.42,0.91,0.76,0.84,1.0,1.3800000000000001,1.96,3.04,4.79,6.88,7.57,8.63,8.32,6.9,3.6,2.25,0.33,0.03,0.0,0.0,0.0,6.715151774291519e-06,kz1
2383,0.0,0.47000000000000003,1.85,4.33,9.5,14.0,16.69,14.49,6.96,4.29,4.73,3.27,2.29,1.84,1.59,1.33,1.25,1.17,1.45,1.8,2.09,1.77,1.54,1.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84823067841952e-06,ks2
2384,0.0,0.01,0.08,0.18,0.25,0.18,0.19,0.19,0.13,0.12,0.21,0.2,0.2,0.27,0.56,1.19,2.52,5.11,8.56,13.26,17.49,16.78,15.71,10.09,4.92,1.21,0.37,0.02,0.0,0.0,0.0,0.0,2.6794315238245687,zs1
2385,0.0,0.01,0.06,0.13,0.17,0.1,0.1,0.1,0.07,0.06,0.1,0.1,0.11,0.15,0.28,0.53,1.09,2.53,4.87,9.24,14.540000000000001,15.77,16.42,13.46,9.91,5.09,3.1,1.05,0.51,0.25,0.08,0.01,6.967626322493304,zs1
2386,0.0,0.02,0.09,0.21,0.33,0.32,0.38,0.4,0.28,0.26,0.45,0.42,0.37,0.4,0.61,1.06,2.04,3.95,6.55,10.21,14.040000000000001,14.56,15.36,12.82,8.95,3.79,1.9100000000000001,0.22,0.01,0.0,0.0,0.0,8.996848368763118,zs1
2387,0.0,0.01,0.06,0.13,0.16,0.09,0.07,0.08,0.05,0.05,0.08,0.08,0.09,0.13,0.29,0.56,1.1,2.26,4.19,8.44,15.31,18.73,20.27,15.4,8.63,2.67,0.98,0.07,0.0,0.0,0.0,0.0,20.272066896866715,zs1
2388,0.0,0.02,0.08,0.16,0.28,0.31,0.41000000000000003,0.51,0.36,0.28,0.31,0.24,0.23,0.29,0.49,0.74,1.15,1.77,2.95,5.59,10.3,13.9,17.51,17.9,14.35,6.44,3.11,0.31,0.02,0.0,0.0,0.0,17.687518549903512,zs1
2389,0.0,0.01,0.06,0.13,0.19,0.18,0.23,0.27,0.17,0.13,0.14,0.11,0.11,0.14,0.24,0.37,0.59,0.96,1.75,4.34,10.71,16.76,21.35,21.35,14.34,4.12,1.2,0.07,0.0,0.0,0.0,0.0,22.362187485775646,zs1
2390,0.0,0.06,0.19,0.4,0.81,1.14,1.6500000000000001,2.22,1.74,1.48,1.81,1.42,1.4000000000000001,1.92,3.83,6.22,9.79,11.84,13.64,12.63,9.76,5.5600000000000005,3.98,2.56,1.9100000000000001,1.09,0.6900000000000001,0.22,0.03,0.0,0.0,0.0,1.4186664829782332,zs2
2391,0.0,0.03,0.11,0.23,0.42,0.5,0.68,0.87,0.63,0.51,0.63,0.51,0.47000000000000003,0.58,1.06,2.06,4.2,8.21,13.0,17.5,18.79,13.01,8.77,3.88,1.93,0.85,0.52,0.08,0.01,0.0,0.0,0.0,11.373407275762544,zs1
2392,0.0,0.02,0.08,0.18,0.31,0.37,0.5,0.64,0.46,0.38,0.46,0.36,0.31,0.35000000000000003,0.52,0.8,1.41,2.89,5.46,10.22,15.76,17.12,17.97,13.48,7.37,2.17,0.4,0.01,0.0,0.0,0.0,0.0,11.051476787081578,zs1
2393,0.0,0.02,0.09,0.2,0.35000000000000003,0.41000000000000003,0.55,0.7000000000000001,0.51,0.42,0.5,0.36,0.31,0.36,0.62,1.1,2.13,4.55,8.29,13.870000000000001,18.66,17.5,15.59,8.7,3.43,0.67,0.11,0.0,0.0,0.0,0.0,0.0,28.41976821072605,zs1
2394,0.0,0.02,0.08,0.16,0.29,0.36,0.47000000000000003,0.51,0.33,0.23,0.24,0.16,0.12,0.13,0.16,0.2,0.27,0.43,0.87,2.34,5.72,9.44,13.64,16.96,17.97,13.030000000000001,9.95,4.06,1.46,0.35000000000000003,0.05,0.0,6.069696188653859,zs1
2395,0.0,0.02,0.06,0.13,0.22,0.27,0.35000000000000003,0.4,0.25,0.17,0.16,0.1,0.07,0.07,0.1,0.13,0.17,0.2,0.28,0.55,1.62,4.25,8.73,15.43,21.01,18.98,16.34,7.03,2.53,0.36,0.02,0.0,25.21942198892442,zs1
2396,0.0,0.06,0.22,0.46,0.92,1.3,1.78,2.13,1.45,1.03,0.99,0.57,0.37,0.31,0.32,0.29,0.28,0.22,0.25,0.35000000000000003,0.64,1.16,2.16,4.18,7.25,9.7,14.11,14.39,14.59,10.27,6.4,1.84,0.01728,zs2
2397,0.0,0.14,0.78,2.05,4.27,7.37,14.82,27.01,18.39,10.71,7.73,3.19,1.47,0.92,0.62,0.36,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166545793443456,ks3
2398,0.0,0.22,1.16,2.7600000000000002,4.91,5.92,9.29,15.97,16.01,13.530000000000001,11.91,5.46,2.86,2.11,2.05,1.97,1.93,1.13,0.64,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42142349331008e-05,ks4
2399,0.0,0.06,0.24,0.59,1.13,1.41,1.87,2.3,1.71,1.47,1.95,1.87,2.37,3.87,7.98,11.82,16.42,15.74,14.52,8.65,3.29,0.54,0.14,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43138833374098,zk
2400,0.0,0.05,0.23,0.54,1.04,1.28,1.6600000000000001,1.99,1.48,1.28,1.71,1.6600000000000001,2.16,3.64,7.72,11.57,16.24,15.83,14.91,9.32,3.83,0.87,0.41000000000000003,0.29,0.21,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.94215128085095,zs2
2401,0.0,0.0,0.61,1.6600000000000001,3.4,4.44,5.82,8.02,8.44,10.5,15.94,11.32,7.73,5.99,4.99,3.92,3.13,1.81,1.34,0.66,0.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202628152870848,ks4
2402,0.0,0.23,1.15,2.96,6.640000000000001,10.370000000000001,16.13,21.35,13.74,9.27,8.48,4.12,2.06,1.34,1.03,0.71,0.37,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001296,ks2
2403,0.0,0.47000000000000003,2.03,4.9,10.13,13.09,16.56,21.44,14.780000000000001,7.9,4.65,1.6500000000000001,0.72,0.5,0.47000000000000003,0.37,0.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84312856303648e-05,ks2
2404,0.0,0.39,1.72,3.88,6.65,7.04,8.99,13.14,13.6,13.38,14.49,7.5,3.79,2.25,1.45,0.9500000000000001,0.57,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99710411821888e-05,ks3
2405,0.0,0.0,0.61,1.69,3.75,5.32,5.66,5.59,4.09,4.13,8.28,9.8,10.42,11.13,11.52,9.06,6.03,1.92,0.8200000000000001,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01772954652355759,kz2
2406,0.0,0.0,0.44,1.46,3.17,4.31,4.66,4.91,4.09,4.58,8.92,9.94,10.28,10.98,11.68,9.6,6.9,2.55,1.21,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,kz2
2407,0.0,0.0,0.12,0.66,1.31,1.6,1.74,1.73,1.28,1.26,2.24,3.22,4.93,7.78,13.22,16.02,18.15,12.6,8.59,2.88,0.64,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541301328167595,zk
2408,0.0,0.0,0.05,0.54,1.0,1.04,1.06,0.9500000000000001,0.7000000000000001,0.79,1.77,3.2,5.62,9.32,15.6,18.13,19.36,11.71,6.96,2.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3358824508473863,zs2
2409,0.0,0.23,1.01,2.51,6.36,11.48,13.81,15.49,12.200000000000001,9.78,9.8,5.51,3.39,2.65,2.33,1.75,1.11,0.35000000000000003,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13663716427168e-05,ks2
2410,0.0,0.38,1.54,3.65,7.57,9.7,11.120000000000001,11.92,8.54,6.91,8.14,5.62,4.24,3.93,4.26,4.02,3.74,2.26,1.58,0.77,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852008598432319e-05,ks3
2411,0.0,0.38,1.6600000000000001,4.04,8.49,11.57,15.08,18.83,13.39,9.22,7.92,3.8000000000000003,1.98,1.33,1.02,0.71,0.43,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24469656079648e-05,ks2
2412,0.0,0.34,1.46,3.5100000000000002,7.34,9.88,12.370000000000001,14.84,11.03,8.96,9.92,6.19,4.05,3.16,2.64,1.96,1.37,0.58,0.31,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000170731742893056,ks3
2413,0.0,0.85,3.04,6.8,14.540000000000001,20.16,22.94,19.5,7.46,2.86,1.49,0.34,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37145797199744e-06,ks1
2414,0.0,0.42,1.82,4.37,8.86,11.24,12.74,13.4,9.35,8.26,10.88,7.390000000000001,4.68,3.18,1.97,1.02,0.37,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16284464700928e-05,ks2
2415,0.0,0.67,2.64,6.11,12.86,18.03,22.21,20.8,9.48,4.24,2.26,0.64,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43651424538784e-06,ks1
2416,0.0,0.02,0.07,0.14,0.19,0.13,0.13,0.14,0.1,0.09,0.14,0.13,0.13,0.16,0.28,0.52,1.1,2.74,5.4,9.9,14.370000000000001,14.89,15.290000000000001,12.450000000000001,9.31,5.11,3.59,1.6600000000000001,1.02,0.57,0.18,0.02,17.84782317017018,zs1
2417,0.0,0.02,0.08,0.17,0.24,0.18,0.19,0.2,0.15,0.14,0.22,0.2,0.2,0.26,0.57,1.31,2.84,5.53,8.71,12.08,14.32,12.75,12.19,9.74,7.51,4.26,3.02,1.41,0.87,0.44,0.17,0.03,5.328331677587596,zs1
2418,0.0,0.04,0.13,0.25,0.4,0.39,0.45,0.5,0.39,0.38,0.64,0.63,0.65,0.87,1.76,3.29,6.12,9.9,14.01,17.19,17.35,11.61,7.73,3.19,1.35,0.49,0.26,0.04,0.0,0.0,0.0,0.0,5.388314680772405,zs1
2419,0.0,0.02,0.04,0.07,0.1,0.08,0.08,0.08,0.06,0.06,0.08,0.06,0.07,0.08,0.14,0.22,0.35000000000000003,0.59,1.01,1.86,3.42,5.19,7.92,11.540000000000001,14.790000000000001,13.9,14.42,9.96,7.25,4.04,1.9100000000000001,0.62,54.52007446496978,zs1
2420,0.0,0.31,1.13,2.53,5.15,6.640000000000001,7.8500000000000005,8.39,6.43,6.140000000000001,9.0,7.57,6.5,6.3,6.53,5.67,4.7,2.63,1.99,1.3,0.98,0.72,0.6900000000000001,0.5,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,9.9815451498432e-05,ks4
2421,0.0,0.02,0.04,0.06,0.09,0.08,0.08,0.09,0.07,0.06,0.07,0.05,0.05,0.06,0.1,0.15,0.26,0.47000000000000003,0.84,1.58,2.81,4.05,6.15,9.85,15.030000000000001,16.75,19.24,12.950000000000001,6.71,1.94,0.3,0.01,61.27482909829794,zs1
2422,0.0,0.02,0.05,0.09,0.12,0.1,0.1,0.11,0.09,0.08,0.09,0.08,0.07,0.08,0.13,0.21,0.34,0.61,1.16,2.64,5.75,9.28,13.74,17.47,18.93,13.4,9.44,3.5500000000000003,1.54,0.58,0.14,0.01,36.02655708578207,zs1
2423,0.0,0.02,0.08,0.16,0.23,0.18,0.19,0.19,0.13,0.12,0.17,0.17,0.19,0.28,0.62,1.17,2.17,3.58,5.48,8.31,11.82,12.98,14.42,13.22,10.73,6.0,3.99,1.69,0.99,0.55,0.18,0.02,11.658020277389491,zs1
2424,0.0,0.01,0.07,0.17,0.25,0.19,0.2,0.19,0.13,0.13,0.2,0.2,0.24,0.42,1.11,2.14,3.81,5.38,7.0200000000000005,8.43,10.08,10.4,12.0,12.41,11.540000000000001,7.15,4.49,1.27,0.33,0.04,0.0,0.0,10.56299677867049,zs1
2425,0.0,0.02,0.05,0.08,0.12,0.09,0.09,0.1,0.08,0.07,0.1,0.09,0.1,0.13,0.23,0.34,0.54,0.8200000000000001,1.33,2.46,4.69,7.11,10.47,14.14,16.86,14.280000000000001,12.85,7.09,3.94,1.3800000000000001,0.31,0.03,31.668632332712004,zs1
2426,0.0,0.0,0.35000000000000003,1.01,1.99,2.48,2.93,3.43,2.86,3.08,5.55,6.11,6.8100000000000005,8.31,11.25,12.0,12.33,8.31,6.18,2.93,1.18,0.43,0.28,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133438413198816,kz3
2427,0.0,0.35000000000000003,1.3900000000000001,3.25,6.76,9.03,10.69,11.75,8.42,7.01,8.59,6.16,4.66,4.17,4.2,3.83,3.58,2.5,2.1,1.17,0.35000000000000003,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65886358536544e-05,ks3
2428,0.0,0.02,0.08,0.17,0.26,0.24,0.29,0.31,0.22,0.17,0.21,0.18,0.17,0.21,0.34,0.54,0.97,2.31,4.96,10.48,16.63,17.76,18.08,13.17,7.7,2.82,1.33,0.29,0.07,0.01,0.0,0.0,11.414548995254286,zs1
2429,0.0,0.02,0.08,0.17,0.28,0.3,0.35000000000000003,0.37,0.26,0.19,0.2,0.16,0.14,0.17,0.3,0.52,1.0,2.15,4.08,7.67,12.18,14.030000000000001,15.950000000000001,15.02,12.36,6.71,3.92,1.08,0.29,0.04,0.0,0.0,22.12948051231645,zs1
2430,0.0,0.03,0.1,0.2,0.35000000000000003,0.37,0.49,0.61,0.53,0.54,0.8,0.7000000000000001,0.66,0.8,1.37,2.13,3.43,4.91,6.890000000000001,9.41,12.450000000000001,13.05,14.11,12.16,8.59,3.5,1.6500000000000001,0.17,0.01,0.0,0.0,0.0,6.529503254184707,zs1
2431,0.0,0.04,0.13,0.27,0.49,0.61,0.89,1.16,0.91,0.78,0.97,0.74,0.66,0.81,1.5,2.6,4.62,7.24,10.26,12.76,13.48,10.52,9.18,6.84,5.38,3.36,2.5,0.9400000000000001,0.31,0.04,0.0,0.0,3.4697375245083686,zs1
2432,0.0,0.03,0.11,0.23,0.39,0.45,0.62,0.75,0.56,0.46,0.57,0.43,0.36,0.39,0.66,1.34,2.9,6.32,10.63,15.290000000000001,17.67,14.24,11.790000000000001,7.13,4.03,1.6300000000000001,0.8200000000000001,0.18,0.02,0.0,0.0,0.0,8.250564717739678,zs1
2433,0.0,0.04,0.14,0.31,0.59,0.75,0.97,1.29,0.9500000000000001,0.79,0.99,0.78,0.72,0.9500000000000001,2.09,4.21,8.08,12.67,17.01,18.71,15.49,7.44,3.5100000000000002,0.99,0.4,0.11,0.02,0.0,0.0,0.0,0.0,0.0,2.5562910208494363,zs1
2434,0.0,0.04,0.14,0.31,0.6,0.78,1.02,1.35,1.0,0.8300000000000001,1.02,0.75,0.63,0.72,1.33,2.62,5.29,9.83,14.97,19.07,18.61,11.040000000000001,6.11,1.61,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.297295190571254,zs1
2435,0.0,0.08,0.26,0.55,0.99,1.08,1.26,1.45,1.19,1.28,2.6,3.64,5.09,7.43,11.89,14.200000000000001,16.24,12.3,9.74,4.86,1.92,0.7000000000000001,0.52,0.4,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.8247600156213658,zs2
2436,0.0,0.04,0.15,0.32,0.55,0.58,0.75,0.91,0.74,0.71,1.08,0.97,0.98,1.41,3.43,6.88,12.58,16.83,19.89,17.54,9.83,2.68,0.93,0.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.722926384844169,zs1
2437,0.0,0.05,0.16,0.33,0.59,0.71,0.99,1.33,1.1,0.97,1.33,1.08,0.97,1.15,2.19,4.14,7.79,12.08,16.1,17.62,15.030000000000001,8.02,4.28,1.31,0.48,0.14,0.05,0.0,0.0,0.0,0.0,0.0,8.211694783543862,zs2
2438,0.0,0.05,0.18,0.39,0.73,0.9500000000000001,1.32,1.7,1.41,1.29,1.78,1.45,1.29,1.47,2.39,3.73,6.140000000000001,8.93,12.18,14.58,14.72,10.43,7.67,3.59,1.33,0.23,0.06,0.0,0.0,0.0,0.0,0.0,5.14316293001811,zs2
2439,0.0,0.02,0.08,0.15,0.22,0.2,0.25,0.31,0.25,0.23,0.32,0.28,0.28,0.35000000000000003,0.57,0.8300000000000001,1.33,2.86,6.36,13.790000000000001,20.56,20.03,17.25,8.6,3.45,0.97,0.4,0.04,0.0,0.0,0.0,0.0,22.68086003983577,zs1
2440,0.0,0.02,0.07,0.14,0.19,0.16,0.19,0.23,0.18,0.16,0.23,0.2,0.19,0.24,0.4,0.6,0.96,2.21,5.34,12.6,19.64,19.45,17.43,10.39,5.62,2.16,0.88,0.11,0.01,0.0,0.0,0.0,19.609968234640146,zs1
2441,0.0,0.03,0.09,0.19,0.29,0.26,0.31,0.38,0.34,0.35000000000000003,0.58,0.61,0.6900000000000001,0.96,1.72,2.6,4.02,5.6000000000000005,8.03,11.4,14.81,14.23,13.74,9.86,5.84,2.05,0.91,0.09,0.01,0.0,0.0,0.0,3.1091233476487035,zs1
2442,0.0,0.03,0.09,0.17,0.27,0.25,0.3,0.38,0.34,0.34,0.55,0.56,0.63,0.85,1.48,2.15,3.22,4.44,6.47,9.57,13.030000000000001,13.200000000000001,13.6,11.38,8.67,4.53,2.64,0.68,0.16,0.02,0.0,0.0,3.219616714095134,zs1
2443,0.0,0.02,0.04,0.07,0.11,0.11,0.12,0.14,0.1,0.09,0.1,0.08,0.07,0.09,0.16,0.25,0.41000000000000003,0.6900000000000001,1.18,2.15,3.6,4.7,6.36,8.89,12.59,13.94,16.73,13.040000000000001,9.23,3.79,1.05,0.12,28.34799414494988,zs1
2444,0.0,0.35000000000000003,1.41,3.27,6.640000000000001,8.6,10.700000000000001,13.52,11.69,10.34,11.290000000000001,6.5600000000000005,3.93,2.82,2.25,1.77,1.47,1.02,0.98,0.79,0.45,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83472521904096e-05,ks3
2445,0.0,0.41000000000000003,1.53,3.45,6.96,8.96,10.89,12.74,9.89,8.57,10.25,6.8,4.67,3.75,3.27,2.6,2.06,1.21,1.0,0.63,0.27,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97774410357152e-05,ks3
2446,0.0,1.01,3.02,5.97,11.5,12.47,12.43,12.97,8.59,6.6000000000000005,6.72,3.7600000000000002,2.21,1.61,1.37,1.23,1.31,1.3900000000000001,1.71,1.8900000000000001,1.54,0.53,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43409986932448e-05,ks2
2447,0.0,0.53,3.13,7.43,13.74,15.74,15.64,14.74,9.91,7.37,6.51,2.85,1.2,0.63,0.36,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1880451014096e-06,ks1
2448,0.0,0.23,1.33,3.18,6.3100000000000005,8.75,10.22,8.8,4.66,3.08,3.34,2.27,1.6,1.34,1.33,1.33,1.56,1.86,2.57,3.64,5.03,5.61,6.59,6.57,5.3,2.29,1.1,0.11,0.01,0.0,0.0,0.0,4.35668866551936e-05,ks3
2449,0.0,0.03,0.09,0.19,0.29,0.27,0.32,0.38,0.27,0.25,0.39,0.39,0.44,0.64,1.41,2.73,5.14,8.31,11.67,14.35,15.24,11.82,10.1,7.03,4.71,2.15,1.23,0.16,0.01,0.0,0.0,0.0,6.045701861698464,zs1
2450,0.0,0.03,0.1,0.21,0.34,0.36,0.44,0.51,0.33,0.28,0.42,0.39,0.42,0.59,1.27,2.47,4.72,7.890000000000001,11.44,14.65,16.05,12.71,10.700000000000001,6.88,4.11,1.68,0.89,0.11,0.01,0.0,0.0,0.0,7.215179679589855,zs1
2451,0.0,0.73,2.73,5.95,11.450000000000001,12.98,13.8,15.5,10.69,7.7700000000000005,7.2,3.73,2.13,1.55,1.27,0.98,0.75,0.37,0.26,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364543701143328,ks2
2452,0.0,0.46,1.74,3.9,7.8,10.31,13.3,16.19,12.05,8.89,8.290000000000001,4.46,2.71,2.12,1.93,1.6500000000000001,1.45,0.96,0.8300000000000001,0.5700000000000001,0.35000000000000003,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127413285792,ks2
2453,0.0,0.02,0.06,0.11,0.16,0.14,0.17,0.18,0.12,0.1,0.14,0.12,0.12,0.15,0.25,0.4,0.72,1.54,3.11,6.4,11.14,14.1,17.31,18.06,14.950000000000001,6.87,3.2600000000000002,0.3,0.02,0.0,0.0,0.0,19.929557909155996,zs1
2454,0.0,0.32,1.43,3.49,7.18,9.42,11.59,14.790000000000001,13.14,11.5,11.47,5.88,3.17,2.16,1.69,1.27,0.89,0.35000000000000003,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.215047319424959e-05,ks3
2455,0.0,0.05,0.18,0.39,0.72,0.8200000000000001,1.07,1.25,0.98,0.89,1.31,1.45,2.05,3.5100000000000002,7.34,10.91,15.31,15.34,15.030000000000001,10.24,4.9,1.57,0.9500000000000001,0.8200000000000001,0.9500000000000001,0.79,0.71,0.31,0.12,0.02,0.0,0.0,1.0441656627077835,zs2
2456,0.0,0.04,0.15,0.32,0.58,0.64,0.85,1.0,0.76,0.66,0.92,0.84,0.99,1.7,4.28,7.72,12.75,15.57,17.69,15.22,9.15,3.08,1.4000000000000001,0.7000000000000001,0.63,0.49,0.45,0.25,0.24,0.31,0.41000000000000003,0.22,1.9733519756327493,zs1
2457,0.0,0.03,0.09,0.2,0.33,0.33,0.4,0.45,0.32,0.26,0.35000000000000003,0.3,0.3,0.38,0.73,1.55,3.44,7.7700000000000005,13.290000000000001,18.64,20.76,14.47,9.3,3.68,1.6300000000000001,0.62,0.33,0.04,0.0,0.0,0.0,0.0,6.585620473854377,zs1
2458,0.0,0.03,0.1,0.21,0.35000000000000003,0.36,0.41000000000000003,0.45,0.32,0.26,0.35000000000000003,0.3,0.29,0.36,0.67,1.47,3.35,7.76,13.3,18.67,20.88,14.75,9.64,3.7800000000000002,1.48,0.36,0.1,0.01,0.0,0.0,0.0,0.0,7.4426745945825274,zs1
2459,0.0,0.02,0.04,0.08,0.14,0.17,0.22,0.25,0.18,0.14,0.17,0.13,0.12,0.14,0.22,0.31,0.46,0.75,1.32,2.62,4.74,6.44,8.74,11.44,14.33,13.77,14.51,9.59,5.87,2.49,0.56,0.03,28.360536499513184,zs1
2460,0.0,1.1500000000000001,4.3,9.040000000000001,16.43,15.8,12.48,12.280000000000001,8.52,6.28,5.8100000000000005,2.88,1.59,1.19,1.02,0.72,0.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000438961843269216,ks1
2461,0.0,0.73,2.77,6.0,11.47,11.700000000000001,8.43,7.79,6.91,6.390000000000001,7.82,5.53,4.19,3.7600000000000002,3.77,3.4,3.13,2.14,1.82,1.21,0.6900000000000001,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122823958938912,ks2
2462,0.0,0.64,2.59,6.1000000000000005,12.950000000000001,17.52,19.26,16.66,7.86,4.44,4.32,2.6,1.6600000000000001,1.28,1.01,0.67,0.39,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78201676372768e-05,ks1
2463,0.0,0.03,0.11,0.23,0.35000000000000003,0.31,0.36,0.42,0.31,0.31,0.53,0.58,0.71,1.1500000000000001,2.67,4.97,8.85,12.73,16.4,18.11,15.47,7.87,4.2,1.6400000000000001,0.92,0.45,0.28,0.04,0.0,0.0,0.0,0.0,5.397875119167586,zs1
2464,0.0,0.04,0.16,0.35000000000000003,0.62,0.68,0.81,0.9500000000000001,0.75,0.76,1.21,1.17,1.29,1.85,3.7,6.17,10.120000000000001,13.32,16.36,16.4,12.66,5.84,2.8000000000000003,0.93,0.52,0.31,0.19,0.05,0.01,0.0,0.0,0.0,1.3994867892985097,zs1
2465,0.0,0.0,0.23,0.88,1.72,2.1,2.34,2.59,1.9000000000000001,1.76,2.56,2.34,2.46,3.22,5.49,7.75,10.950000000000001,12.06,13.35,11.82,8.33,3.72,1.83,0.53,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01778464621766698,zs3
2466,0.0,0.04,0.12,0.24,0.4,0.4,0.5,0.62,0.5,0.49,0.75,0.7000000000000001,0.76,1.09,2.39,4.55,8.36,12.450000000000001,16.27,18.17,15.66,7.95,4.16,1.58,0.92,0.51,0.37,0.07,0.01,0.0,0.0,0.0,4.296210242656953,zs1
2467,0.0,0.35000000000000003,1.19,2.45,4.73,5.63,5.4,4.62,2.48,1.68,1.76,1.1300000000000001,0.84,0.8300000000000001,1.07,1.31,1.74,2.04,2.59,3.21,4.0600000000000005,4.54,5.82,7.43,9.1,8.26,7.95,4.5200000000000005,2.64,0.58,0.06,0.0,1.22102533383264e-05,kz1
