,K_Hazen,app_Hazen,K_Hazen_simplified,app_Hazen_simplified,K_Slichter,app_Slichterd,K_Terzaghi,app_Terzaghi,K_Beyer,app_Beyer,K_Sauerbreij,app_Sauerbreij,K_Krueger,app_Krueger,K_KozenyCarman,app_KozenyCarman,K_Zunker,app_Zunker,K_Zamarin,app_Zamarin,K_USBR,app_USBR,K_Barr,app_Barr,K_AlyamaniSen,app_AlyamaniSen,K_Chapuis,app_Chapuis,K_KrumbeinMonk,app_KrumbeinMonk,K_Shepherd,app_Shepherd,K_VanBaaren,app_VanBaaren,K_Bear_KozenyCarman,app_Bear_KozenyCarman
1069,9.92265710217854e-06,0,1.7171544458293455e-05,0,1.959357969380467e-06,0,2.8150973590899543e-06,0,1.136971329813583e-05,0,1.0243963654133314e-05,1,2.016003329945407e-05,0,1.9985179407680467e-05,0,1.572731904405775e-05,0,1.9359015093988734e-05,0,2.0070679410677633e-05,0,2.109166318135821e-06,1,0.00023052693015762518,1,1.2762747392853698e-07,0,8.710224516852478e-05,1,0.0024303642815257606,1,1.0499497198184618e-06,1,2.8606680611855964e-06,1
1070,0.025626902145873064,1,0.01681885169282959,1,0.009325948623762582,1,0.016384603210630195,0,0.02002079257148089,1,0.021498508793740878,0,0.007083119054983651,0,0.02052200977631761,0,0.009628532327767336,0,0.009903391440043161,0,0.00843095445543624,1,0.014139961730044311,1,0.01398659249459138,1,0.021257449578448284,0,0.01456366418742391,1,0.019916055253135393,1,0.012148356087087106,1,0.019178068870014837,1
1071,2.4787583161289198e-05,0,4.353112542961243e-05,0,4.877777084033132e-06,0,6.96945112434264e-06,0,2.654692369760915e-05,0,2.6870019134167194e-05,1,3.95130762964299e-05,0,3.892663937040375e-05,0,3.0754600283288494e-05,0,3.7765454516634164e-05,0,5.7703193921727004e-05,0,5.2390767577280145e-06,1,0.0012702007250135201,1,4.568773714271844e-07,0,0.00026523477000001464,1,0.008447510589603543,1,0.0009966498181447655,1,7.105774173455775e-06,1
1072,3.319587682508644e-05,0,5.632562608623415e-05,0,6.587068029050857e-06,0,9.533389416295083e-06,0,3.921109916224853e-05,0,3.7033596591231945e-05,1,4.219760910880246e-05,0,4.307318074206058e-05,0,3.3486459312066636e-05,0,4.1056771971085656e-05,0,7.61008489503404e-05,0,7.1123896037500176e-06,1,0.000591576008153772,1,7.073748517512711e-07,0,0.0002620391575496258,1,0.005624006036531834,1,0.0005341194659235973,1,9.646553523640118e-06,1
1073,0.01959619779815153,1,0.012242591690255237,1,0.007506575743227357,1,0.01322463637783706,0,0.01507627296416655,1,0.016152185915722973,0,0.018156685993525847,0,0.06255288866470207,0,0.02741252866211641,0,0.026348830800135035,0,0.004982581017772906,0,0.01179760884563991,1,0.012152859102001276,1,0.019064871989897113,1,0.012605602299498002,1,0.011883005939545232,1,0.0071264827044019196,1,0.01600112922953925,1
1074,0.022817154542573274,1,0.014101307283774627,1,0.008841713980588436,1,0.015585552089714214,0,0.017505700852273504,1,0.018645634489566562,0,0.020747976833794996,0,0.07255372012458776,0,0.0315658827311109,0,0.030112363964822197,0,0.005728810808006633,0,0.014011933672328362,1,0.014507624763383612,1,0.023415725018663004,0,0.014368484278390787,1,0.012579531340246594,1,0.01038840677959191,1,0.01900442406424753,1
1075,9.274159401608564e-06,0,1.4806178156493115e-05,0,1.8718513413035531e-06,0,2.768841946767228e-06,0,1.1167138798079409e-05,0,8.395178709734823e-06,1,1.6424392023091036e-05,0,1.7319095334329564e-05,0,1.3213755826521549e-05,0,1.6326505765036123e-05,0,1.1463921219987416e-05,0,2.0415016204786937e-06,1,5.2550793467516955e-05,1,1.2671211345595192e-07,0,4.738989557940476e-05,0,0.0010712256155588904,1,1.2325149913565002e-06,1,2.7688942461985424e-06,1
1076,0.00011647373675413137,0,0.00011240722131119516,0,3.0328015151535156e-05,0,5.1104212164116615e-05,0,0.00011029732220400538,0,0.00015979982252755848,1,6.118953655749649e-05,0,0.00010558675485064937,0,6.331792260491628e-05,0,7.590530492504928e-05,0,0.00011341669099555881,0,3.767969478224162e-05,1,1.465880366843639e-08,1,1.0160512687008222e-05,0,0.00023545234096661075,0,0.001473681935265825,1,7.719046273306455e-05,1,5.110507336095203e-05,1
1077,0.000785928933393948,0,0.0005529887926996257,0,0.0002668777912175411,0,0.00046670844741454067,0,0.0006310816822826033,0,0.0009046199309375398,1,0.00016866456022453564,0,0.0004257793253259262,0,0.00021205750770040635,0,0.00023009271920913644,0,0.0002770995030716206,0,0.00038649589098292404,1,0.0003015872298488748,1,0.000328320015741172,0,0.000597779251715298,1,0.0018202369112630306,1,0.0003910959625534365,1,0.0005242054368152122,1
1078,3.5567985461205226e-06,0,3.468501627440808e-06,0,9.193479480071603e-07,0,1.5464144985697211e-06,0,3.388249390326075e-06,0,2.9174554014519644e-06,1,6.222137233285013e-06,0,1.0216939641438727e-05,0,6.237590338022519e-06,0,7.588870900039288e-06,0,1.1696828373331824e-06,0,1.1378221214250213e-06,1,4.1257913926215645e-08,1,1.1788802594264424e-07,0,6.265511811947202e-06,0,7.474575658326605e-05,1,3.922368219903241e-06,1,1.543231263501239e-06,1
1079,3.5694366954302914e-06,0,3.5843412686067732e-06,0,9.041145368881539e-07,0,1.5129332013713943e-06,0,3.4578261497245253e-06,0,2.806143364753337e-06,1,6.222142218672897e-06,0,9.869484342343797e-06,0,6.126146309312572e-06,0,7.49491078002976e-06,0,1.203895810295433e-06,0,1.1072840583485241e-06,1,9.777661223181655e-09,1,1.0554714371387986e-07,0,6.805695265474544e-06,0,8.203558350877523e-05,1,3.629866492404011e-06,1,1.5018124048070514e-06,1
1080,3.2899908758498314e-06,0,3.3799520812631523e-06,0,8.206979537054938e-07,0,1.3675292533315731e-06,0,3.2290979883205897e-06,0,2.4275429842502005e-06,1,5.830878518659603e-06,0,8.998180490659117e-06,0,5.6585242941132106e-06,0,6.952432728317171e-06,0,1.0380257622592744e-06,0,9.97269617866764e-07,1,3.0184096403707942e-09,1,8.728105591738993e-08,0,6.392095048254147e-06,0,8.015333926936633e-05,1,3.4199868716345643e-06,1,1.3525995174926295e-06,1
1081,0.015033761518152562,1,0.010663930416256224,1,0.005065320105113361,1,0.008852744961520453,0,0.012114403196675816,1,0.013897456175412694,0,0.007081645920720039,0,0.019010509877484694,0,0.009294077819002143,0,0.009880137236507809,0,0.006980684213847286,1,0.0072991066038526585,1,0.005775977495388068,1,0.009109633350113779,0,0.012796510421770371,1,0.021027780445875187,1,0.013733646769675416,1,0.00989979830290727,1
1082,0.00010875297132762476,0,0.00015792243509359961,0,2.2670539420746414e-05,0,3.460645795604079e-05,0,0.00012790903567081203,0,0.00021219488981616196,1,7.653400368206923e-05,0,8.869424663025362e-05,0,6.474327570282784e-05,0,7.973607078035053e-05,0,0.0004409247930624999,0,2.5162913245749047e-05,1,0.0003626458426816208,1,4.247798866194371e-06,0,0.0006599674564772353,1,0.0062432945524202674,1,0.0010359835158078993,1,3.412852823864548e-05,1
1083,6.372471734204941e-05,0,9.922374470258086e-05,0,1.2962962737035337e-05,0,1.9340428226267964e-05,0,7.65102121653067e-05,0,0.00010608954711578664,1,6.023335822361913e-05,0,6.584397029866784e-05,0,4.947733200650983e-05,0,6.0850372356165e-05,0,0.0002541041344757185,0,1.4200019160569742e-05,1,0.0004154236420400707,1,1.8934815449437257e-06,0,0.0004663627096300524,1,0.005559031280699055,1,0.0006351233413372818,1,1.9259524927730006e-05,1
1084,0.013945636916424316,0,0.008640608044974771,0,0.005389280420589923,0,0.009498600479615885,0,0.010706077130434206,1,0.011910524858563695,0,0.01011827257269541,0,0.0343772988970541,0,0.015111790813721259,0,0.014566197528444812,0,0.0034494056507846232,0,0.00852385358846076,1,0.008680360943215877,1,0.013724819275152957,0,0.008740314781773182,1,0.00874140266114521,1,0.0073193915979379905,1,0.011560925996714934,1
1085,0.014502587574838124,0,0.008989510309793725,0,0.00560197465058133,0,0.009873257616389136,0,0.011134833957652251,1,0.012729748635382373,0,0.009189102374004898,0,0.030777729214217123,0,0.013596267860174894,0,0.013170271914458905,0,0.003793763631222312,0,0.008857354780842836,1,0.00897476854940258,1,0.014283095032212853,0,0.008946178404935012,1,0.009124648258111026,1,0.007309347636098492,1,0.012013254578492186,1
1086,0.008284103793289506,0,0.005452939457242731,0,0.0030055989911820435,0,0.005279546954742245,0,0.006478644854835607,1,0.007019368295424382,0,0.00903189233461629,0,0.028979824461958337,0,0.013146128190651052,0,0.013067148144102238,0,0.0024053019431026492,0,0.00454769066762495,1,0.0043230757090055106,1,0.006081884860427057,0,0.006470332029667096,1,0.008342490588581209,1,0.006032871490047624,1,0.006168045323483468,1
1087,0.008116992603818173,0,0.005364104005063199,0,0.002933141302156761,0,0.005151032642817012,0,0.006356939133877446,1,0.00695059300451813,0,0.008522789200157196,0,0.026994824905208457,0,0.012309326052178082,0,0.01229582358437955,0,0.0024089159791381497,0,0.004425919779214387,1,0.004204080327466687,1,0.005854029342886724,0,0.006373558599798588,1,0.008343607587769515,1,0.005958081087956385,1,0.006002887133603888,1
1088,0.014361362997747299,0,0.00912780214172645,0,0.005402550881377626,0,0.009509111580367177,0,0.011102923096110497,1,0.01275375884995652,0,0.002353591788242441,0,0.006934151202271486,0,0.0032136814591241045,0,0.0032689349233235815,0,0.004163325078139634,0,0.008382169979239337,1,0.008339886393031277,1,0.012744232273723868,0,0.009732148393657871,1,0.010588346248920764,1,0.006743634192435727,1,0.011368760128993578,1
1089,0.018360044833480988,1,0.011635660964175397,1,0.006927715119750779,1,0.012195499121108112,0,0.014182182492851327,1,0.016011292963308815,0,0.015914962838069376,0,0.05317561759252581,0,0.023615071621866168,0,0.023004983227752317,0,0.0052929900248237524,0,0.01077146541317866,1,0.010808504521681816,1,0.016800697989840876,1,0.012361269441409825,1,0.012627806259143491,1,0.009580740953325681,1,0.014609368078132408,1
